File,Word,Sum_Dist,Syllables,Length,Correlation,M05,M14,F03,M07,M08,M01,M10,M11,F04,M04,F05,M12,M16,F02,M09
B1_UW21,achieve,2508.7357050104,3,7,-0.6067652942,2647.0490005101,1186.3360625564999,7271.0483267572,7688.2389788471,2187.3067935216,2346.724846467,1267.9180630108,1973.9826775976999,5126.2486414298,2526.566476054,1367.1198725183,11108.897833417801,1272.0319655852,2597.3815765213,1838.1579146029
B1_UW22,adapt,2104.8972615652,2,5,-0.6101877066,963.9390369661,698.5758497052001,20142.241820017,5795.9391734319,603.7797047644,4201.3266062128005,668.7449105193,1904.4230137849,3573.7914186834996,2043.0373947839003,1824.4701062475,10723.4724346113,687.079625224,1494.5869567267998,975.4632424859
B1_UW23,autobiography,4505.5754442238,5,13,-0.629248414,4104.2577025962,2374.223458775,13847.151941505701,8094.1268726758,2408.838451925,3159.1514319725,2847.5022874155998,8753.001620044599,6981.759498307901,28340.054520074504,3896.2467237113,9861.372474694599,7363.930769093399,3893.0272932591997,3031.4477257171
B1_UW24,avenues,3109.6257245596003,3,7,-0.7598767084999999,2673.2273566445997,1716.2932120181,9821.1472185029,4667.8417627626,1566.1322934404002,3824.03421896,2289.1791247707,4129.2288032303,6580.8856598365,10950.5858900162,2083.8302906768,9962.405071508101,1742.1270714851,3202.0059221863003,1974.2476415429
B1_UW25,babyhood,3723.1891402871997,3,8,-0.6883090611,1556.0743078914002,1550.3328600579,8308.6366578874,3588.5086523825,2228.2664885114,4031.7925817990003,1704.7873786082,4537.6073214138005,5279.2303699523,8316.7076185552,1857.9257524079,14442.257866484399,1991.7129782798002,7313.2785286121,5860.142499828299
B1_UW26,behavior,2882.3439450539004,3,8,-0.7513032498000001,2109.4358234997,1864.6145565017002,12569.670720486201,3242.5600170770003,1698.7477084286,4271.4440000855,4049.8198312312,5376.2129163692,8575.300886428,10214.1973122864,1798.4994010488,13791.090696531899,3878.5506316078004,5537.5980314237,1604.9134139879002
B1_UW27,bogies,2422.7794143231,2,6,-0.5104159141,4756.9468003116,1706.0730328256,19141.0078586565,3638.0718310149,2225.048341323,3174.4627437096,1789.0082520378,4003.2777417109996,4366.8423774595,2276.7701996608,2079.2183816060997,14597.7469775575,1974.271409363,1782.2987900860999,4101.3723411525
B1_UW28,boquets,1735.1712289603,2,7,-0.40977773689999997,2933.2779030253996,2114.1271792067,3229.2077862322,2561.8960585083,1540.4094849025,6514.1596936675,5299.680656962801,3257.8464431528005,3585.0908810726,2271.1611128045,1502.8967960726002,13987.2196913149,1893.9420572318,3168.5979458838,2763.2718339846997
B1_UW29,casualties,3948.1053131051003,3,10,-0.6618752037,3159.8020429951002,1692.6691911852,3579.7744727017,5664.0244594989,2511.1035419309,3464.0673626243,2563.7925254319002,4294.269445887,4425.5421343686,9348.4227718757,2089.5685407125,7853.8307017439,2944.0154667297998,3206.6976815831,3812.9864544109005
B1_UW3,frugality,3953.5348429435,4,9,-0.2074009239,1401.4711758079002,1128.1278539354,17389.5014992127,3425.5776969618,1535.1763318802,5480.0984685653,22566.8371039057,5943.8967655207,6225.5917092544,5867.2253686208,5381.4714660577,12849.7419308879,1758.7641135635001,4163.9929365524,1132.4474141281
B1_UW30,cheshire,2323.3551533373998,3,8,-0.6010266434,1427.8716054152999,1577.9687828403,17386.811301184098,3700.3756611894,1698.7102244225,5701.9647673644995,1380.4173448635001,3542.9138772891997,2949.0543292525,3565.7319086267,3514.7249553684,8662.2790368129,1530.159288925,1655.3281194045,1444.3743575967999
B1_UW31,choking,2163.6822863117,2,7,-0.5344714750999999,2888.8249529701,1559.7237316511998,8450.2320452435,3216.2975153065004,1562.0835399604998,5714.0912546481,5001.4779021395,2399.8769760197,4733.7731791318,6711.434429074699,1724.4966940853,4791.4139124978,1604.4916821818,3389.2482225364,5714.405029648299
B1_UW32,circular,1923.9878705996,3,8,-0.6967536194,2527.904465903,2099.5447438698,11471.7927765156,6638.0949499913,3102.699526345,4887.1239327143,5928.108014797,4790.9714137057,6145.743001482299,9094.8244399571,2665.8406541442,15184.8861957667,2402.4490687004,5545.3425288649,2181.093364293
B1_UW33,composure,2139.1627199112,4,9,-0.5818130607,2702.6057808866,2618.5251106615,6921.7777658911,2518.8780602317997,2362.569183443,3437.9494874831,2395.2313071362,3117.8782153501,5257.8563698692,7131.9547500497,3919.2911223418,15370.2223114205,2531.547098003,4267.975837470301,2343.6425907143
B1_UW34,epithet,3091.2682854077,3,7,-0.6441394075,2810.6057938892,1367.0811680489999,3310.3930890494,5181.2089755462,1498.0389381556,6338.1333228493,1287.4154806869,2630.1590456603,5048.3543232655,4580.7742446228995,3069.6902267569,9886.5518146835,2741.099959855,1473.4957142407002,1428.1974382462
B1_UW35,equilibrium,5817.359103514499,4,11,-0.5471272012,4565.9872399288,4978.3577785296,4483.4581666866,5125.8350771308005,3445.1002352321,20417.9451650333,2047.0462071142001,4557.112891873599,8093.0498352781005,7475.1874292876,3022.6391028903004,14098.9946967958,2547.7144007568,3451.6286175434,2634.3760115943
B1_UW36,exactitude,3330.0033125304,5,10,-0.4994113098,3719.7363522965998,1230.0935133238002,4962.9535477215,9152.6945774965,2473.7031960357,4862.5552261218,5354.4219816846,3832.8910600798,2626.2318545618,4263.003723968,4624.1180672759,9124.3287621254,1932.2199728502999,2615.8577848697,1593.4747543248002
B1_UW37,eyebrows,3463.4452578484998,2,8,-0.7264771861,2179.2385272288,2137.2612950024,19246.0133991287,5419.1259236156,1875.4345992920998,6218.432583482099,2446.1819644791,2663.5214830239,4710.720679135,5265.3674757796,1924.8391676837,10768.4299635964,4026.6181556953,3018.7086327626002,1955.8636534159
B1_UW38,footmarks,1582.0312602975,2,9,-0.5563511165999999,1367.865151407,1915.7512456077,18341.4450820341,3907.3164043928996,1789.4116661919,5728.099886585501,1310.9771388024,5625.9766536378,1364.1198210606,5045.2832670625,2796.6102923055,16274.244571757901,1392.7793394645,3745.172298117,6646.542314829399
B1_UW39,fowler,2161.4146759446,2,6,-0.7458408541,2058.6041522829,1996.695500362,13154.3253833247,4348.1026389325,3076.7981374713,5373.0052805912,2005.601688214,3690.7362099247,4144.0357057436995,5154.7759003793,2671.8502251103,13867.4297572075,2564.930513124,4812.483475332199,2018.1142328771
B1_UW4,irresolute,3277.4689528093,5,10,-0.6480088649,3905.1106798608002,2638.7126782545,23717.893977519903,7639.7100203761,2190.1419651979,6027.8235730822,2041.1570953282999,3583.0175540369,2801.8069169418,7078.2930011391,2575.4399901675,8988.7993545334,2655.9483211581,2762.5662842873,2077.0428269026
B1_UW40,ha-ha,1352.0832074987,2,5,-0.38440045219999996,1607.8979339010998,1614.5953417326,2059.4565211152,4001.8311719878,1480.6793071555999,2678.3370062164004,1461.922160123,2501.063253981,6546.6083835076,1658.2470466957,2716.8813658761,7158.0880006048,1663.5617324539999,2333.2677581970997,1626.4143687946
B1_UW41,inalienable,3082.381508947,5,11,-0.5079476047,5300.963077353,2638.8248610513,5724.3133929711,4325.0102983458,2288.1737781025,6090.2590510736,2474.620379381,6134.0252005349,9547.2614933839,7263.4601359949,7997.7890323351,13673.4421682361,2285.1522386803,5151.8785038469005,2266.2052043969
B1_UW42,inquirers,4294.1003856028,3,9,-0.7417134443000001,2983.6741708327004,2031.8599769807001,11037.7029723472,10268.7635399573,2615.5843737781,8927.118142417099,1973.6036877747001,3670.369933123,2824.5865179184,4401.344105786599,4886.0487007846,13172.1010544066,2814.3164705626,3166.1799693415,2374.8809322199
B1_UW43,jackdaws,2995.7808617398,2,8,-0.6154523036,1774.7789083720002,1876.759325489,2749.1978079067,3819.2837848938,2854.0146300654997,5117.7774242126,2002.3495281059,2618.435806984,1988.2170262352,12370.610187993001,2887.8953224716997,13633.2606897776,2380.8400059211,2735.1222414865,3554.5101072864
B1_UW44,journalism,3404.5320676405,3,10,-0.6921274434,3188.8751671095,2048.9675609739998,17685.3408443003,4483.428212087199,1965.7733029213,5405.8111154352,2560.4502760948003,3198.0918369234005,6811.1085638238,6677.908624899101,3819.5857265702,16508.165565001498,1987.0517343708,4238.8517956233,2384.1977565406
B1_UW45,legislature,4122.1439292708,5,11,-0.6985525667,1462.1489287757001,983.5970043028999,14552.5476772723,4435.4683431368,1523.815636503,5025.5762733578995,5549.7169943645995,2448.4680932999,4349.9574807705,7274.3401168607,1551.7670298975,17380.0534185894,3412.8864129825,5045.3569569621,3588.3127105115004
B1_UW46,moustache,2104.8972615652,3,9,-0.7725899904000001,921.4862929372999,1022.7574980271,6578.213729714499,5057.4714759574,1258.0232606644,3132.1989343134,1076.7141563641999,2012.6542044178,2279.2005224531,2820.8187444553005,1074.2505164357,8181.4462080036,1118.4702156983,4201.736886202701,989.7128003061
B1_UW47,overshadowed,3351.8017127396997,5,12,-0.5156812107,5099.7941604681,2838.8533504782,7139.3151874935,7069.2544223386,2749.0727160699,2774.1700873745003,7797.292477819301,3090.6363034562,5352.1843321348,8265.8075631952,2348.1477416918,13243.1488227988,7565.693137820699,3251.1555700339,2002.5130105511998
B1_UW48,perpetual,3036.5800143002,3,9,-0.8260458297,4385.7293714657,2356.8589356182,9106.699720617,2425.5934219968,2278.7516518827,4682.8501493337,1493.0156269558,2066.2542975344,2097.1392713866,9039.786201253199,1783.9482709032998,10272.2883130094,3869.7245115015003,2512.6284797239,1909.8137982427
B1_UW49,powwow,2636.2731403437,2,6,-0.4507725179,2937.0377563315997,2644.5736679402,6667.596427522901,2924.0170569299,3834.4626514032,17960.0751368937,2222.4022958976,2718.6864886808,9786.2155967524,4933.5821270303995,12205.809486831002,12656.094620196101,2091.914308962,3008.2339827662,2066.5691268607998
B1_UW5,psychological,5007.6937612279,5,13,-0.7615568365000001,1515.2172029181,1339.5129670709,8527.2961568151,4190.5424850826,1380.2856240244,5893.210955677299,1930.397022338,5738.487745109001,3499.0998492986,6319.8114716983,2198.9004044193,6050.094838088299,1509.077058658,3961.1616972690003,3384.2286305079997
B1_UW50,promulgate,2398.0754300165,4,10,-0.72516784,5922.5420667414,2028.8058689634,3358.3512625509998,2648.9502627848997,2630.4080992441,12282.2839402402,1764.7972804626002,3296.2272134836,2959.0268528484003,13957.2684917949,3791.1429312231,12833.8314991354,2217.7254719794,5637.620031830899,2559.9001678606
B1_UW51,python,3097.4917088836,2,6,-0.7073580845999999,2435.0295684236,1564.2974510123001,4050.0586967415,4335.3420203503,1527.3349016703,6141.2639256952,2647.5390943101,2302.2979109163,4132.2824739717,5853.9299238087,1621.8563691147,10546.407450452,1625.5864043410002,1755.2119114657999,1646.6449238857
B1_UW52,adulation,4622.9074457345005,4,9,-0.5242692452000001,2427.1901765394,2012.1351121610999,5570.740155853101,4074.6187586727,2473.1569932348,8783.1903560171,2837.6446150769,6278.924720433,9239.531622473101,6104.0453569445,1875.7641011147,5362.6230424382,1992.4293117670002,2215.6742527677998,2527.9253247347
B1_UW53,advice,2328.3815507273002,3,6,-0.5003091108,1580.6674867669,15983.5160110635,11938.150087753798,6884.320570494599,860.8366255051,13945.7260557024,704.2332580299001,1055.7283182417,940.1690705084,6956.0972803568,1903.0903171367002,13274.8574451657,1634.6655673897,1634.3140858204001,795.9344518406
B1_UW54,amethysts,2219.3180353798,3,9,-0.7499137517,1910.2438017832,1128.8442158427001,3716.0208843822998,6138.2014550378,1087.8362823749,4843.4745485103995,1024.3236928794,2243.0847744432,3711.7983736982,13015.0962494399,2163.5774055924,14676.519475545701,1339.3548491866,3221.6531701226,1069.442555216
B1_UW55,annoyed,2618.2728184588,2,7,-0.6326705196,2535.2736261154,1962.7632136813002,3912.0512096420002,7703.5651474528,1854.7826164811,4310.4354909158,3046.3832495490997,5077.5825596025,3993.8110358070003,8792.3042649864,2982.8861014540003,15621.9395727305,2381.5310181319,3364.1127575438,2441.4034453612
B1_UW56,ashamed,2326.8161792233,3,7,-0.6702237396,2279.1030626532997,1162.6118453103,12321.449725216002,5753.6238465461,1024.0154364139999,4294.2867745254,1041.1793857845,1770.9036838693,2855.0279634086,3944.4751932745003,2014.2786642897,7055.0998146522,1087.0940217956,3014.5606493932,4599.2239979497
B1_UW57,Asia,3072.9275611495,1,4,-0.7434458606000001,3140.209099203,1171.9914588136999,8762.1042632836,5440.721447322199,1065.9219979716001,6539.7650943188,1045.1509964781,1428.7349633693,2728.0785296847,3675.1005115094,1408.6858575728,10491.4355077613,2207.8303762323003,2727.6239045729003,4905.0440413398
B1_UW58,azure,2622.8690243514,3,5,-0.7202290998,1631.5207948495001,1584.8313855757,17682.663353073,6019.6643354240005,1637.878463241,5817.0316982713,1576.9780424285998,2555.4053153346,3697.2991873499,5029.6262855189,2031.6218053907,9375.3807901725,1566.4671904686,3928.0097324176,2486.1608812596
B1_UW59,beguile,3637.4162910794,3,7,-0.6707795616,2070.4709834539003,1370.9773540034,16062.718540760501,3872.2872430284997,1253.8392422566,7774.9130684037,3930.5124307098,3289.3478585160997,2658.7846384206,6396.358143318001,3776.4654970613,7810.4360801383,2001.9428041963001,2427.6296961725,3113.3092968984997
B1_UW6,supervision,2973.5357531108,4,11,-0.5615362427,2011.5431848956,1898.3765833131,8539.5974634444,3350.0823416154,1861.7695593154,4615.1117508525,1739.3594936551,9608.7464265659,6411.318434719599,4491.8716789885,3127.7373636836,10884.5724039415,1925.9098941378,3816.9316255903004,3148.9130188626
B1_UW60,Birmingham,2295.5529993914,3,10,-0.6751893219,1899.2787786212,1866.1296399085998,5517.8882998245,4226.5885623413,2112.0675461046,5345.986994581,2080.2645633717,4406.5129802751,4976.4573355961,7349.2906260766,4894.783507045399,11108.639318028701,2113.6683622985997,4995.1104806305,3475.5362042746
B1_UW61,burrows,2141.5943207006,2,7,-0.3087504687,2105.7256765776,2127.1220001148,3638.6935025602,5287.1840727372,2063.6072156097002,9956.8425607774,1877.0476168977,3430.4411496538,3366.344067755,4668.3899973554,2549.7592449945,9031.110588117901,1937.3545800363001,4293.8627072439,15543.9557809584
B1_UW62,chatterbox,2920.4459051739,3,10,-0.6864917948999999,1292.2141860755,1276.1882497617999,5043.338293657001,5252.8479466518,1401.5214034807998,4396.2973441699,1130.0534668897,1497.3656701539999,2779.2540550775,6057.7688397463,2027.2304450524,15172.073705015,1330.2422708357,2209.67669828,1511.9209349323999
B1_UW63,chauffeur,1507.7643268063,2,9,-0.8281112061,1678.7160173973998,1783.4171504719,5141.7432002805,4162.3140251875,1833.0277647236999,5504.2493473151,1700.3908773393,3413.2644412837,2924.7105351212,9235.5432040449,2713.7347098327,10481.5945286739,1835.5517869515,5888.3541316004,2283.796238005
B1_UW64,choice,2252.3939381268,2,6,-0.7660569534999999,3241.1699042222,4597.2600152495,10728.0303496762,7475.724929954399,3296.3521009685996,4591.4570067086,3162.3296039307,3308.3291600233,3229.4254022274,7796.700079871,3902.0311749551,8208.0720685401,5689.5008508799,4568.8289260009005,4562.9431864499
B1_UW65,chowder,2161.4146759446,2,7,-0.6489293472,1620.7902223327999,1428.8595140682999,22718.8655258844,2638.0368128467003,2051.6063198468,2944.7702173748,1387.5485442839001,2385.2266958815,4408.7363682277,11227.705723148601,2438.1580917707,10966.6040026436,1325.4754238632001,2340.1787926379,1477.4634940469
B1_UW66,cobblestones,2265.2021078421,4,12,-0.72632233,1854.8748888588,2007.2373624414001,9191.2431395845,3369.0248935614,2135.6774349429998,4188.600610309601,2717.4349132357,2925.4979726981,4614.0593337826,15330.914254936599,2875.4709255101,14264.621740024499,3451.0371531645,4104.2007601762,2264.2569608185
B1_UW67,Copenhagen,1816.8599293145,4,10,-0.5861198506,2282.1081988514,1893.2263356369,10239.442401070699,2482.2378831209,2145.6534747216,3399.2240600851,1962.9013583171,5610.5446391427,7355.8980931449,18756.295955845602,2583.7306720472,13973.4180548953,2171.9312948295,3034.2959241465996,4501.2362368609
B1_UW68,dissatisfaction,4517.458511697199,5,15,-0.7730178888,3844.3788775886,1732.5695295766,11019.723684241399,6012.242740494399,2008.4593187235,4020.0989841836,1646.144819489,3159.9694914857,5691.4331991565,9484.035189055101,4769.1651742238,11574.545540769299,4570.3989514569,3678.7088125349,2041.9920010404999
B1_UW69,employment,5057.3160228933,3,10,-0.5801806145,2120.4755635369,3445.3614826062,3665.5460915747,2426.0386161389997,2074.3022484221,3426.0984903218,1829.2690259941,3495.3003542431,4216.928695985201,7208.663606460799,2965.5616010624,11733.1639015478,4074.6244459046,3195.7880289799,1970.3405112154999
B1_UW7,able-bodied,4346.5321537824,4,11,-0.7568990685,2957.5531726173,1940.5257318039999,13993.4919830432,4028.5775102568,2004.4174864376,5805.7914794158,4006.1660196793,1959.761115975,5389.6368665161,12217.9763694107,1694.6896448306,14368.3632215194,1718.5197539665,2956.8749270598,1842.2148533145
B1_UW70,futurity,2417.0956292581,4,8,-0.8202442884000001,3705.2399175328005,2073.4877563226,8514.2862416958,4002.3442134203,1911.7280842715,7331.174324478001,1969.2894185729,3752.6343531601,3882.6853576178005,4751.4266405926,2850.7690736581,6904.9831686826,3482.8272620703,10528.465798445,2777.39922015
B1_UW71,gigantic,2679.310648872,3,8,-0.5813409429,1283.9004753428,899.3721424078,9190.4043669277,3747.1944718216996,961.8773715978999,3856.5397217976,812.9787660423,1911.040385354,6854.8870334961,5391.8875549194,6141.7637626177,7496.3650037404,2692.283088577,1936.8891712501002,2496.1020462685
B1_UW72,gouged,1904.3660424139002,2,6,-0.6939481219,4347.8878564596,965.5378673477001,12730.5468505874,6755.970892275699,1651.0468813366,5673.584767843199,876.6386689829,2597.0501466361998,2482.6874301685,3258.4927349557,2006.9528288717001,8981.7190435514,1231.7069326525,1029.5517815642,1483.1069021606
B1_UW73,goulash,1581.029468314,2,7,-0.2932918487,2657.5477938193,3152.2652617089,31606.1873554666,3564.4342036126,2284.6425435331,2369.1217750462,2145.9013238268,2053.4756822594,4116.037221407,3074.0794652996997,2095.2629789453,2853.2229063390996,2280.7394526446,3558.7117825863,4761.3468511131
B1_UW74,hallelujah,3427.7986335258,4,10,0.2592304807,4370.6934443719,4215.4328684949,13199.628423471599,4759.7036496509,3452.6571966634,4484.0581150438,3180.6077816188,4967.4882779484005,3237.1545077544,11849.7723527194,10254.385411981899,6380.7500999225,6024.586436260601,5890.0221061498,3552.0490822797997
B1_UW75,haranguing,2223.0991676925,3,10,-0.435092662,4107.5066829735,2919.2248918729997,12331.4037717059,3047.7183858084995,3368.2338054804,4386.7145305002,2640.5744276066002,7850.1179083543,5553.8621896025,4545.4805892471995,4502.5855285851,6534.4678799296,3545.7266719207,4542.4779112142,6996.9887708858
B1_UW76,hulk,1352.0832074987,1,4,-0.4995717862,1862.3430047453,1782.9679214413,2769.1853322123998,4613.825777643,1857.2111042023998,2408.6886477860003,1759.4346499567998,2715.1558568681,2335.9586579957,2146.0661621085,2312.0354060988,5275.6259204503,5200.5890528045,2404.9404622429,1830.0444209285001
B1_UW77,immovable,3434.6670054899,4,9,-0.7765108409,4120.2922641779,3595.0959534323997,5697.517686358299,5721.7643816353,4033.0847546121004,7115.258624194599,2424.1574666698,4893.3518287964,3079.7648308374,7715.808247015,2637.0506821376002,9703.4500979312,2544.3167656113,3536.3276527563003,3382.7224004209
B1_UW78,interwoven,3591.05262487,4,10,-0.40867006829999997,3074.4233146509005,8434.6108336126,4258.4499587755,3954.2639857377003,2574.3874348532,5352.7396441335995,2538.6204830669,3984.8025905256,4155.182452409001,8126.1812031875,3448.2952676590003,10937.2930287377,3008.2357368273997,4008.9110731537,2603.2827977698003
B1_UW79,Joseph,1423.3424582919001,2,6,-0.7609555787000001,1115.5447816844999,1116.341333566,7342.1167718022,7606.4587581727,931.2875296996001,3560.8843552887,834.5258038385001,7700.5486783796,3611.5360702596995,5909.8209541181,832.5974433011,11676.7454427364,6968.5711764404,3500.7007963581,1260.453879932
B1_UW8,bushels,1388.7044763489998,2,7,-0.5515098047,2220.4532703981,1338.3056590803,19950.5022182149,6043.8168712437,1825.7478954744,3673.3563235475,4120.4875247547,3297.1487973249,5109.8805199934,2231.3590192619,1299.8681854277002,9465.7620820407,1392.9445479910999,14502.812086928001,3589.9980753652003
B1_UW80,massage,1548.84194301,3,7,-0.7542503187,951.4593302267999,1457.6326882486999,3122.6849288424,3305.4852034837,1037.839459706,4225.645446540901,1343.4422803798,1498.6308188859,3363.5096495208004,5410.753973421501,825.4898638316,9131.8280961184,1157.8446114614,3113.9185713884003,1563.5114008814999
B1_UW81,moisten,3109.1155965433,2,7,-0.27094062469999997,2857.9196452378,1507.1840485404,2078.0035061964,2785.3770167297,1618.8872623339998,3374.9653681896,1387.2667122281,6178.410777490501,5389.3003161314,2646.0401185359,4565.7680341562,4999.7463593934,1807.0772584531,4526.9754834967,1687.4990350179999
B1_UW82,house,1904.3660424139002,2,5,-0.3221020279,1366.0853891887,1437.7849754983,1721.0448422079999,3633.4673332886,1256.4917625960002,2594.2912042756,1242.0970177369,1632.2950622797,1724.1570838168,1820.6491947141,4166.9081464989,4637.1002263454,1244.6123236880999,1632.2839913778,1293.8856923959
B1_UW83,tree,2347.0509155107998,1,4,-0.2546225624,2104.8827402064003,1780.206713268,2792.1096272529,2795.3214716203997,1700.2460755595998,3009.8024653631,1729.9934048307998,1773.7313798213002,2577.5579243142,1506.5707004025,1704.2337390291,8120.368532005899,8375.7039491244,2089.5372065010997,1602.9902401870002
B1_UW84,window,3418.3557440052,2,6,-0.6878772777,1878.7843247951,1854.6620265162,9899.6509081612,3871.8448594720003,1655.4826518810999,8495.367872059,1608.3078361915,2064.2138952601,3029.3746994926,2465.0551956794,2341.1353843962,5465.7507002549,3523.0219927740995,2601.3918582573997,3749.7642149246003
B1_UW85,telephone,3020.7577419046997,4,9,-0.38083632479999996,1495.5579318564,3325.8913217552004,5717.2740349221995,3293.5488657358,1478.2859930338,2151.7249157947,2360.021378808,4400.8664435905,5619.890896200601,3103.5667200288,3312.3836407441,10541.2867773435,2131.8726558879002,2812.19528208,2427.08244858
B1_UW86,cup,1352.0832074987,1,3,-0.6466741249,1052.6090661629,803.1327251887,3279.9554624160996,3819.3847415595,683.6298921047,1111.7460466606,718.6107504157001,1396.5468465104,1231.3941662621,1294.7013371169999,684.5799839113,2367.3243290524,901.7647163124001,1407.1277605179998,951.6657581196
B1_UW87,knife,2317.9521011663,2,5,-0.5148012025,794.9883625241,751.1643813564,5837.8095191078,4233.3735653882,717.3526458088,4865.6298880553,736.1784239442,1363.6308355023,1851.5079782673001,1504.3683205160999,1976.3734620853,5884.4212897837,11476.4617590889,1301.3005367227001,1614.7820560891
B1_UW88,spoon,1066.2518464228,1,5,-0.4878910596,2589.1734073146,1879.6658714049,2282.3983514746,3147.755592318,1839.1807117253,3223.9786683507,1833.7062718669001,2690.7060063313,4180.1773886161,4077.6020887434997,3640.8734903821,5967.700488904699,3803.5072064287,2429.8871505787,2554.725930685
B1_UW89,girl,1458.1896310151,1,4,-0.6731985325,3733.8702871327,3587.9205710376,9403.1979535927,2722.9344896712,1389.7018788431,11809.7222425639,1390.4117308420998,2431.6102259103,3424.6348554209003,3679.6594045127003,3500.3357348823997,10046.990645420501,2487.5293304474,3064.9458391532003,2258.6320558051
B1_UW9,cowboys,3187.1114731977,2,7,-0.5545460571,2811.1013486668,2572.0811941316,18245.1257202532,3732.4998101256,2352.7760528123,3464.0593597306,2325.6346483743,3112.861324403,3365.7948400092,9147.044036355,2731.6620410642,15318.7547384354,2653.4814741466002,3886.7767158396,2582.4176471301002
B1_UW90,ball,1191.2652937108999,1,4,-0.4041502471,1910.1516059877,1493.3329594731,6272.373241521899,3075.6252636555,1353.6054533010001,15529.423937086201,1616.0203355726999,5203.0856134721,3302.3748552619,1781.4931606148998,2076.001065286,4023.2775235016998,2794.7387752833,2096.9996667247,6306.488826321899
B1_UW91,wagon,2791.4528155934004,2,5,-0.5940488656,2788.1849899279,1816.0653191992,11619.6580004977,3351.4377441267998,1551.7168109601998,3651.9087957417,1525.3892252864002,3395.3325681396004,4317.3384791482,3001.1286741912,2207.1481081536,15767.019661774399,1472.7975496176998,1855.7560066182,1668.6522621329998
B1_UW92,shovel,1352.0832074987,2,6,-0.6973159509,1059.0912542039,1185.2477353894,21011.8289927755,5708.0607302956005,1006.0677656072,2606.4194794561,949.2302343789,2836.9972393044,4417.262199096,7289.2264852067,1505.4256331136999,9944.9623704894,1338.237886953,4889.8760485087,1505.0571637108999
B1_UW93,monkey,2508.7357050104,2,6,-0.5202906677,2460.4564273923997,1696.7849676372,4661.572218299,3132.9843600998997,1605.6554513902,2581.4269331128,1586.8868318682999,2842.5987479163,3561.3959864506,2154.6791573439,3099.3163579812,8450.6153900758,1744.7072350666,2211.7762465323003,1780.4448127087
B1_UW94,banana,2857.7113156317,3,6,-0.4378207641,1028.8244081994,1026.5494553523,5402.6830070704,4354.4338074964,930.5266729476,4857.0922364084,913.3843992767,5348.2728052711,3213.9733095345,2330.736608114,3686.6918552554,13487.3231058508,990.1266514081,1853.7907483957001,6222.796893238199
B1_UW95,zipper,2735.0211701682,2,6,-0.7193287651000001,1342.6936023578,1215.3632267522,11920.59816962,2872.0252085021,1090.7872924560002,4847.4572586385,1010.3238043869001,1508.8248331123002,3445.2014871831,2148.3928696972,1204.0676623062,6224.178688875,1111.1043145064,5052.1940894346,1055.5427992247999
B1_UW96,scissors,2735.0211701682,2,8,-0.707436115,2445.6845772723,2394.0701460729,7377.2362614329,3822.9539017878,2806.3391173478003,2908.4167932279997,2586.7401087192998,2802.233362951,3636.5090841949,4328.4210784852,2418.2795663154,6821.0369283224,2787.1222506563,5647.9147553459,2410.0361500620998
B1_UW97,duck,1352.0832074987,1,4,-0.7897389726999999,814.2134255415,760.6197492499001,3201.0672405410996,3185.7471144491997,727.0512062525,6347.1824186047,731.9441175767,1151.7886170321,829.4501149711,3596.638898967,777.5275163667999,3424.9230608540997,779.6672942673,1339.6917218521,1078.1083759628
B1_UW98,quack,2038.6387615269,1,5,-0.4237537371,1017.3363873311,769.8512911772999,1151.5142743887,4450.8881393135,733.2393379699,1531.3181116674,766.5414154376,1284.3818506462,1505.5978828395998,1213.1257588119,1397.1872546632999,7220.319159389101,917.3082797330001,1642.0998835057999,2066.2690017494
B1_UW99,yellow,2996.8926744949,2,6,-0.47338219439999996,1771.6585288814001,1795.7707470993,11368.842668951102,4027.0643928627,1666.0412476799,2873.0176638037,1735.6253229534,2004.2086944608,6226.4720076276,9663.451187225,2927.8241894945,2212.6867662076997,1710.7874764269,2326.4460517833,4300.1220909075
B2_C1,Command,2104.8972615652,2,7,-0.6980222623000001,1685.4745657832,1687.1039238226,2784.0929682962,2351.8426171832,1742.4539525619,7012.7653386580005,1732.7270805832998,2816.4449389845,3217.7182634221003,9018.2349624016,3180.979502637,8333.4626337484,2087.9842643091,3115.3843394156,2142.1218758964
B2_C10,Line,2317.9521011663,1,4,-0.6954028179999999,1502.5598818963,1446.5602356442998,6384.1678281151,6898.170901548399,1517.2714444839999,4090.6986998524,1567.2282582,2297.6938218289,4271.644237944,9164.7591405282,4035.6019302414,9674.1639427269,1524.0761017979,2030.2401030763,1968.7841133846
B2_C11,Paragraph,3243.5409170894,3,9,-0.691561278,1351.2353016914,1326.6633575364,4328.6812631898,11318.500740341598,1346.5060890271,2485.3897688826,2323.2165916941,2318.3750576041,1782.5686871679998,11490.9928140855,2013.5268084366,11683.054339513501,6252.237727593,3576.6422510735997,2230.7092881168
B2_C12,Sentence,2490.7268630229,3,8,-0.6539296768,1240.2202518056,1214.997138977,6636.3969391062,4768.7296015741995,1304.9475232864,2369.7309108831,1203.0228234919,2218.2542435711,5412.7095773739,3361.0670787041,1211.7287411715,10001.4010768242,1116.0224956455,2264.0468467314004,1033.7600973039
