File,Word,Sum_Dist,Syllables,Length,Correlation,M05,M14,F03,M07,M08,M01,M10,M11,F04,M04,F05,M12,M16,F02,M09
B2_UW67,Catholic,2219.3180353798,3,8,0.0209409515,18.1818181818,16.6666666667,40,18.1818181818,28.5714285714,20,50,16.6666666667,13.3333333333,18.1818181818,14.2857142857,18.1818181818,20,26.6666666667,15.3846153846
B2_UW70,coherent,3020.4039447283,3,8,0.7648407642,76.9230769231,75,36.3636363636,20,53.3333333333,14.2857142857,71.4285714286,18.1818181818,50,18.1818181818,62.5,0,42.8571428571,53.3333333333,66.6666666667
B2_UW72,convulsion,1352.0832074987,3,10,0.4208764291,22.2222222222,15.3846153846,0,31.5789473684,55.5555555556,25,37.5,53.3333333333,26.6666666667,42.8571428571,47.619047619,15.3846153846,40,25,26.6666666667
B2_UW73,cowhide,3049.8591990961,3,7,0.8874696037,60,57.1428571429,18.1818181818,22.2222222222,76.9230769231,44.4444444444,72.7272727273,36.3636363636,36.3636363636,22.2222222222,72.7272727273,20,40,22.2222222222,72.7272727273
B2_UW74,deluge,2717.2332022576,3,6,0.2457693336,22.2222222222,25,0,0,35.2941176471,40,36.3636363636,25,18.1818181818,25,0,0,40,25,22.2222222222
B2_UW77,dispossess,3535.6001564462,3,10,0.9228638841,47.0588235294,73.6842105263,0,37.5,55.5555555556,22.2222222222,73.6842105263,30,40,11.1111111111,72.7272727273,0,20,35.2941176471,62.5
B2_UW79,durable,1388.704476349,3,7,0.6433092667,18.1818181818,26.6666666667,0,30.7692307692,85.7142857143,0,18.1818181818,16.6666666667,15.3846153846,0,42.8571428571,0,37.5,30.7692307692,30.7692307692
B2_UW8,sharpshooter,2447.0682690883,3,12,0.8371851874,44.4444444444,70,14.2857142857,35.2941176471,58.3333333333,31.5789473684,72.7272727273,14.2857142857,50,26.6666666667,78.2608695652,28.5714285714,31.5789473684,35.2941176471,76.1904761905
B2_UW81,endowments,2931.2595356753,3,10,0.7498127173,9.5238095238,40,16.6666666667,14.2857142857,47.619047619,22.2222222222,35.2941176471,38.0952380952,35.2941176471,30.7692307692,60,0,30.7692307692,26.6666666667,47.0588235294
B2_UW91,orange,1396.326260255,3,6,0.4866366913,28.5714285714,28.5714285714,28.5714285714,25,14.2857142857,22.2222222222,66.6666666667,25,0,22.2222222222,90.9090909091,14.2857142857,20,25,44.4444444444
B3_C11,Paragraph,3243.5409170894,3,9,0.7986120607,42.8571428571,57.1428571429,0,14.2857142857,47.0588235294,0,44.4444444444,14.2857142857,14.2857142857,16.6666666667,66.6666666667,0,14.2857142857,35.2941176471,26.6666666667
B3_C12,Sentence,2490.7268630229,3,8,-0.3637374297,28.5714285714,0,36.3636363636,50,15.3846153846,22.2222222222,16.6666666667,61.5384615385,36.3636363636,40,23.5294117647,18.1818181818,26.6666666667,28.5714285714,28.5714285714
B3_C2,Backspace,2289.2549454574,3,9,0.7024242297,33.3333333333,53.3333333333,16.6666666667,13.3333333333,62.5,16.6666666667,80,16.6666666667,11.7647058824,16.6666666667,44.4444444444,26.6666666667,12.5,12.5,25
B3_C3,Delete,2378.6186102087,3,6,0.2796843867,66.6666666667,20,0,0,18.1818181818,22.2222222222,44.4444444444,0,30.7692307692,28.5714285714,33.3333333333,0,40,44.4444444444,18.1818181818
B3_LN,November,2369.9247634465,3,8,0.8359290666,30.7692307692,50,0,15.3846153846,55.5555555556,13.3333333333,76.9230769231,33.3333333333,50,14.2857142857,55.5555555556,22.2222222222,40,23.5294117647,25
B3_UW1,enthuse,3116.4940965237,3,7,0.6195818842,33.3333333333,30.7692307692,0,36.3636363636,46.1538461538,13.3333333333,50,22.2222222222,18.1818181818,0,33.3333333333,40,47.0588235294,16.6666666667,42.8571428571
B3_UW15,Missouri,2731.4116755055,3,8,0.6961855137,61.5384615385,57.1428571429,20,0,22.2222222222,0,62.5,36.3636363636,30.7692307692,18.1818181818,52.6315789474,22.2222222222,18.1818181818,13.3333333333,30.7692307692
B3_UW16,moonshine,2360.5690760313,3,9,0.611644907,33.3333333333,42.8571428571,20,30.7692307692,57.1428571429,28.5714285714,46.1538461538,15.3846153846,42.8571428571,13.3333333333,88.8888888889,50,46.1538461538,40,50
B3_UW17,Nathaniel,2857.7113156317,3,9,0.1560128281,26.6666666667,28.5714285714,33.3333333333,15.3846153846,25,15.3846153846,35.2941176471,30.7692307692,50,40,23.5294117647,20,26.6666666667,50,53.3333333333
B3_UW18,nodule,2053.1901153403,3,6,0.3779225313,33.3333333333,50,0,15.3846153846,35.2941176471,25,54.5454545455,16.6666666667,46.1538461538,40,50,50,18.1818181818,42.1052631579,22.2222222222
B3_UW19,nowhere,1936.7550507472,3,7,0.7702378507,50,40,20,36.3636363636,75,0,92.3076923077,40,66.6666666667,36.3636363636,57.1428571429,0,66.6666666667,40,76.9230769231
B3_UW21,ploughshare,2945.0527656158,3,11,0.6480042805,37.5,33.3333333333,16.6666666667,23.5294117647,60,37.5,62.5,13.3333333333,30.7692307692,0,25,15.3846153846,37.5,35.2941176471,47.0588235294
B3_UW22,protege,2398.0754300165,3,7,0.5151322103,28.5714285714,28.5714285714,0,0,26.6666666667,23.5294117647,53.3333333333,33.3333333333,20,36.3636363636,22.2222222222,0,14.2857142857,28.5714285714,26.6666666667
B3_UW23,refugee,4042.7221686395,3,7,0.6193376504,30.7692307692,18.1818181818,25,46.1538461538,53.3333333333,13.3333333333,46.1538461538,40,40,0,26.6666666667,0,25,30,40
B3_UW24,regime,2508.7357050104,3,6,0.4008204953,40,0,25,0,54.5454545455,30.7692307692,30.7692307692,40,36.3636363636,0,83.3333333333,40,60,36.3636363636,44.4444444444
B3_UW25,rendezvous,3356.1091220451,3,10,0.348856361,28.5714285714,0,16.6666666667,33.3333333333,63.1578947368,37.037037037,58.8235294118,31.5789473684,12.5,26.6666666667,37.5,0,12.5,11.1111111111,11.7647058824
B3_UW38,unyielding,2809.0172395742,3,10,0.4963312607,24,28.5714285714,30.7692307692,0,20,26.6666666667,63.6363636364,15.3846153846,52.6315789474,0,60,30.7692307692,22.2222222222,37.5,33.3333333333
B3_UW45,quadrupled,2371.3630243064,3,10,0.7403063295,19.3548387097,23.5294117647,0,13.3333333333,42.1052631579,13.3333333333,33.3333333333,12.5,26.6666666667,14.2857142857,31.5789473684,0,0,11.1111111111,10.5263157895
B3_UW47,berserker,1458.1896310151,3,9,0.7586973959,28.5714285714,50,0,13.3333333333,50,0,47.0588235294,0,45.4545454545,13.3333333333,40,16.6666666667,0,12.5,23.5294117647
B3_UW48,chambermaid,3656.554201595,3,11,0.8126719197,35.2941176471,50,14.2857142857,26.6666666667,72,36.3636363636,72.7272727273,22.8571428571,40,35.2941176471,75,16.6666666667,26.0869565217,35.2941176471,52.6315789474
B3_UW49,demolish,3637.4162910794,3,8,0.6526128573,50,20,20,15.3846153846,50,13.3333333333,42.8571428571,16.6666666667,33.3333333333,36.3636363636,50,0,15.3846153846,18.1818181818,50
B3_UW56,vouchsafe,2945.0527656158,3,9,0.4167393535,15.3846153846,28.5714285714,18.1818181818,13.3333333333,53.3333333333,8.6956521739,42.8571428571,46.1538461538,30.7692307692,18.1818181818,22.2222222222,36.3636363636,30.7692307692,30,15.3846153846
B3_UW58,afterthought,2920.4459051739,3,12,0.4889524557,30,22.2222222222,0,42.1052631579,40,27.2727272727,54.5454545455,29.6296296296,26.6666666667,26.6666666667,31.5789473684,26.6666666667,31.5789473684,17.3913043478,28.5714285714
B3_UW59,awhile,2328.3815507273,3,6,0.5223351129,26.6666666667,22.2222222222,28.5714285714,0,20,26.6666666667,90.9090909091,20,40,28.5714285714,60,0,60,18.1818181818,54.5454545455
B3_UW61,bungalows,1882.1140863805,3,9,0.6264236798,25,16.6666666667,18.1818181818,14.2857142857,63.1578947368,14.2857142857,44.4444444444,15.3846153846,16.6666666667,18.1818181818,77.7777777778,13.3333333333,22.2222222222,42.8571428571,40
B3_UW63,clergyman,3567.0359113252,3,9,0.8131031001,40,53.3333333333,0,11.7647058824,40,13.7931034483,50,16.6666666667,37.5,20,50,16.6666666667,14.2857142857,40,40
B3_UW64,commercial,1817.8814470832,3,10,0.6041646472,35.2941176471,37.5,15.3846153846,70.5882352941,66.6666666667,16.6666666667,73.6842105263,37.5,47.0588235294,18.1818181818,35.2941176471,33.3333333333,44.4444444444,25,52.6315789474
B3_UW71,Gustave,2657.8753254357,3,7,0.5985946984,21.0526315789,42.8571428571,20,13.3333333333,53.3333333333,14.2857142857,50,0,15.3846153846,18.1818181818,17.5438596491,0,15.3846153846,36.3636363636,66.6666666667
B3_UW72,homeopath,4930.2277476699,3,9,0.7871100632,30.7692307692,53.3333333333,20,50,50,23.5294117647,82.3529411765,53.3333333333,70.5882352941,0,82.3529411765,0,42.8571428571,13.3333333333,31.5789473684
B3_UW75,Morgantown,1959.0385447311,3,10,0.5680192126,24,33.3333333333,33.3333333333,10.5263157895,45.4545454545,27.2727272727,57.1428571429,14.2857142857,15.3846153846,16.6666666667,55.5555555556,33.3333333333,33.3333333333,26.6666666667,40
B3_UW76,moustache,2104.8972615652,3,9,0.5082851352,57.1428571429,42.8571428571,36.3636363636,46.1538461538,53.3333333333,30.7692307692,25,37.5,30.7692307692,16.6666666667,63.1578947368,36.3636363636,50,26.6666666667,50
B3_UW81,sandpipers,4119.502673497,3,10,0.8570705836,63.1578947368,52.6315789474,15.3846153846,37.5,73.6842105263,9.0909090909,73.6842105263,33.3333333333,44.4444444444,25,66.6666666667,18.1818181818,37.5,25,38.0952380952
B3_UW84,pajamas,1745.6006785213,3,7,0.6115689387,33.3333333333,11.1111111111,0,16.6666666667,30,21.0526315789,35.2941176471,16.6666666667,20,16.6666666667,60,0,18.1818181818,12.5,14.2857142857
B1_C1,Command,2104.8972615652,2,7,0.7145700397,33.3333333333,60,0,28.5714285714,66.6666666667,0,57.1428571429,18.1818181818,46.1538461538,36.3636363636,76.9230769231,16.6666666667,40,60,36.3636363636
B1_C13,Paste,2216.205902733,2,5,0.5337163149,50,40,33.3333333333,28.5714285714,60,36.3636363636,25,28.5714285714,57.1428571429,0,50,0,33.3333333333,40,22.2222222222
B1_C15,Copy,2615.2583505706,2,4,-0.3455372747,0,0,28.5714285714,25,22.2222222222,16.6666666667,0,0,22.2222222222,40,44.4444444444,25,0,28.5714285714,15.3846153846
B1_C17,Downward,2161.4146759446,2,8,0.6488565405,18.1818181818,55.5555555556,0,15.3846153846,75,5.2631578947,66.6666666667,0,26.6666666667,22.2222222222,13.3333333333,0,14.2857142857,20,20
B1_C6,Escape,2225.6598505305,2,6,0.632569952,20,40,40,22.2222222222,40,36.3636363636,62.5,54.5454545455,36.3636363636,22.2222222222,54.5454545455,0,36.3636363636,18.1818181818,33.3333333333
B1_C8,Control,1882.1140863805,2,7,0.5027503409,33.3333333333,37.5,16.6666666667,26.6666666667,80,30.7692307692,30.7692307692,22.2222222222,33.3333333333,20,35.2941176471,40,28.5714285714,44.4444444444,53.3333333333
B1_CW15,are,1538.412493449,2,3,0.3935736038,28.5714285714,40,0,57.1428571429,66.6666666667,40,80,40,0,33.3333333333,100,40,0,28.5714285714,0
B1_CW34,were,1458.1896310151,2,4,0.6660613557,33.3333333333,25,0,0,25,33.3333333333,75,33.3333333333,88.8888888889,0,88.8888888889,0,50,0,40
B1_CW40,there,1890.185440638,2,5,0.7691884232,25,100,33.3333333333,50,66.6666666667,15.3846153846,76.9230769231,66.6666666667,66.6666666667,0,83.3333333333,33.3333333333,100,44.4444444444,90.9090909091
B1_CW41,use,1066.2518464228,2,3,0.4443053925,33.3333333333,33.3333333333,0,25,28.5714285714,28.5714285714,57.1428571429,40,28.5714285714,0,28.5714285714,50,33.3333333333,50,50
B1_CW52,other,1584.982327291,2,5,0.3832609869,25,28.5714285714,28.5714285714,25,57.1428571429,33.3333333333,66.6666666667,22.2222222222,60,57.1428571429,61.5384615385,25,80,25,54.5454545455
B1_CW53,about,1914.7954919749,2,5,0.5665206153,36.3636363636,44.4444444444,22.2222222222,20,18.1818181818,28.5714285714,50,44.4444444444,66.6666666667,0,40,20,40,44.4444444444,44.4444444444
B1_CW55,many,2464.7922627347,2,4,0.680975776,25,33.3333333333,28.5714285714,50,100,0,75,66.6666666667,40,28.5714285714,100,33.3333333333,40,50,50
B1_CW58,these,2347.0509155108,2,5,0.6713348093,44.4444444444,28.5714285714,28.5714285714,57.1428571429,90.9090909091,25,75,57.1428571429,60,0,75,33.3333333333,80,0,57.1428571429
B1_CW66,into,3418.3557440052,2,4,0.5300736671,28.5714285714,75,0,44.4444444444,66.6666666667,18.1818181818,50,28.5714285714,0,33.3333333333,44.4444444444,28.5714285714,75,50,75
B1_CW71,write,2317.9521011663,2,5,0.5576929759,28.5714285714,54.5454545455,28.5714285714,44.4444444444,50,50,33.3333333333,25,54.5454545455,28.5714285714,46.1538461538,0,25,20,57.1428571429
B1_CW74,number,1584.982327291,2,6,0.6979667291,20,46.1538461538,44.4444444444,28.5714285714,66.6666666667,22.2222222222,54.5454545455,40,76.9230769231,36.3636363636,76.9230769231,0,20,18.1818181818,66.6666666667
B1_CW78,people,3503.7034130225,2,6,0.5894582826,0,36.3636363636,0,36.3636363636,46.1538461538,30.7692307692,50,72.7272727273,36.3636363636,20,40,0,54.5454545455,33.3333333333,72.7272727273
B1_CW82,water,1612.700935298,2,5,0.7874410195,20,36.3636363636,0,44.4444444444,37.5,28.5714285714,61.5384615385,44.4444444444,44.4444444444,0,76.9230769231,0,36.3636363636,20,40
B1_D0,Zero,3418.3557440052,2,4,0.6034113205,33.3333333333,50,40,33.3333333333,33.3333333333,25,50,28.5714285714,28.5714285714,33.3333333333,40,0,22.2222222222,18.1818181818,44.4444444444
B1_D7,Seven,2490.7268630229,2,5,0.2538608498,0,22.2222222222,33.3333333333,25,44.4444444444,28.5714285714,60,0,0,28.5714285714,54.5454545455,31.5789473684,20,33.3333333333,44.4444444444
B1_LB,Bravo,2254.6179654904,2,5,0.5618582969,22.2222222222,36.3636363636,0,22.2222222222,50,0,50,40,18.1818181818,28.5714285714,28.5714285714,33.3333333333,40,15.3846153846,20
B1_LC,Charlie,2615.2583505706,2,7,0.8019379805,36.3636363636,30.7692307692,25,0,42.8571428571,0,61.5384615385,18.1818181818,42.8571428571,0,42.8571428571,20,22.2222222222,18.1818181818,46.1538461538
B1_LD,Delta,2490.7268630229,2,5,-0.0182465388,46.1538461538,0,18.1818181818,18.1818181818,14.2857142857,37.5,22.2222222222,36.3636363636,20,0,20,22.2222222222,18.1818181818,16.6666666667,20
B1_LF,Foxtrot,1538.412493449,2,7,-0.1587636698,22.2222222222,16.6666666667,22.2222222222,18.1818181818,25,18.1818181818,26.6666666667,14.2857142857,0,28.5714285714,28.5714285714,30.7692307692,20,15.3846153846,11.1111111111
B1_LH,Hotel,1936.7550507472,2,5,-0.3230342432,18.1818181818,36.3636363636,25,25,16.6666666667,57.1428571429,40,0,22.2222222222,28.5714285714,0,25,61.5384615385,30.7692307692,18.1818181818
B1_LJ,Juliet,2966.3476349013,2,6,0.6427622793,25,18.1818181818,25,20,33.3333333333,13.3333333333,50,0,20,0,50,0,0,0,20
B1_LK,Kilo,3418.3557440052,2,4,0.1614507911,66.6666666667,0,0,0,20,18.1818181818,28.5714285714,0,22.2222222222,0,0,0,0,25,0
B1_LL,Lima,3503.7034130225,2,4,0.501785127,22.2222222222,22.2222222222,33.3333333333,22.2222222222,36.3636363636,0,44.4444444444,0,57.1428571429,40,66.6666666667,0,28.5714285714,22.2222222222,57.1428571429
B1_LP,Papa,1735.1712289603,2,4,0.6662413182,28.5714285714,66.6666666667,0,0,25,0,22.2222222222,0,0,0,75,0,50,0,25
B1_LQ,Quebec,1952.6246298836,2,6,0.2725438261,21.0526315789,15.3846153846,0,22.2222222222,0,18.1818181818,15.3846153846,33.3333333333,0,0,14.2857142857,0,0,13.3333333333,15.3846153846
B1_LR,Romeo,4091.7404192027,2,5,0.5179149767,54.5454545455,50,33.3333333333,50,46.1538461538,75,60,44.4444444444,50,33.3333333333,72.7272727273,28.5714285714,28.5714285714,40,66.6666666667
B1_LS,Sierra,3522.1991599923,2,6,0.8903609277,23.5294117647,60,0,25,54.5454545455,28.5714285714,60,50,40,25,66.6666666667,18.1818181818,44.4444444444,15.3846153846,54.5454545455
B1_LT,Tango,3298.4458846358,2,5,0.4594370862,26.0869565217,66.6666666667,25,44.4444444444,60,28.5714285714,44.4444444444,25,15.3846153846,0,36.3636363636,50,25,20,25
B1_LU,Uniform,1589.4857219331,2,7,0.6393585247,14.2857142857,54.5454545455,16.6666666667,14.2857142857,52.6315789474,26.6666666667,42.1052631579,33.3333333333,40,16.6666666667,26.6666666667,20,40,37.5,28.5714285714
B1_LV,Victor,2735.0211701682,2,6,0.4379141438,16.6666666667,30.7692307692,25,18.1818181818,42.8571428571,22.2222222222,15.3846153846,16.6666666667,30.7692307692,25,28.5714285714,0,18.1818181818,16.6666666667,20
B1_LW,Whiskey,2378.6186102087,2,7,0.722564852,18.1818181818,33.3333333333,22.2222222222,36.3636363636,66.6666666667,23.5294117647,66.6666666667,30.7692307692,36.3636363636,0,61.5384615385,22.2222222222,50,54.5454545455,72.7272727273
B1_LY,Yankee,2482.953964958,2,6,0.5832231539,30.7692307692,25,25,40,54.5454545455,36.3636363636,40,44.4444444444,33.3333333333,22.2222222222,72.7272727273,36.3636363636,22.2222222222,36.3636363636,61.5384615385
B1_LZ,Zulu,1066.2518464228,2,4,0.3773991747,0,33.3333333333,0,0,44.4444444444,0,0,0,0,0,0,0,33.3333333333,0,0
B1_UW100,vacuum,3016.4552064694,2,6,0.2648836292,20,22.2222222222,0,25,33.3333333333,0,16.6666666667,22.2222222222,16.6666666667,22.2222222222,28.5714285714,25,0,22.2222222222,0
B1_UW12,giggled,2935.0587340614,2,7,0.81142596,24.2424242424,20,0,0,36.3636363636,12.5,50,20,18.1818181818,0,36.3636363636,0,25,14.2857142857,12.5
B1_UW19,southeast,3111.0677454043,2,9,0.6541466993,40,53.3333333333,0,42.8571428571,57.1428571429,16.6666666667,77.7777777778,16.6666666667,30.7692307692,50,94.7368421053,36.3636363636,61.5384615385,30.7692307692,62.5
B1_UW22,adapt,2104.8972615652,2,5,0.8677406437,54.5454545455,40,0,44.4444444444,54.5454545455,0,60,44.4444444444,36.3636363636,0,44.4444444444,0,33.3333333333,25,54.5454545455
B1_UW27,bogies,2422.7794143231,2,6,0.4191698499,76.9230769231,22.2222222222,40,20,60,20,46.1538461538,18.1818181818,28.5714285714,22.2222222222,50,28.5714285714,31.5789473684,40,42.8571428571
B1_UW28,boquets,1735.1712289603,2,7,0.4250144778,13.7931034483,28.5714285714,0,50,42.8571428571,21.0526315789,46.1538461538,18.1818181818,26.6666666667,36.3636363636,33.3333333333,0,22.2222222222,16.6666666667,16.6666666667
B1_UW31,choking,2163.6822863117,2,7,0.5582090033,33.3333333333,15.3846153846,22.2222222222,16.6666666667,28.5714285714,14.2857142857,92.3076923077,18.1818181818,18.1818181818,16.6666666667,71.4285714286,20,33.3333333333,30.7692307692,37.5
B1_UW37,eyebrows,3463.4452578485,2,8,0.6492275507,28.5714285714,47.0588235294,40,12.5,50,16.6666666667,26.6666666667,36.3636363636,40,18.1818181818,44.4444444444,18.1818181818,16.6666666667,26.6666666667,30.7692307692
B1_UW38,footmarks,1582.0312602975,2,9,0.6410894341,53.3333333333,47.0588235294,18.1818181818,40,62.5,24,35.2941176471,33.3333333333,28.5714285714,13.3333333333,63.1578947368,26.6666666667,0,46.1538461538,40
B1_UW39,fowler,2161.4146759446,2,6,0.6051720994,22.2222222222,66.6666666667,25,66.6666666667,72.7272727273,21.0526315789,85.7142857143,28.5714285714,66.6666666667,25,60,44.4444444444,36.3636363636,36.3636363636,33.3333333333
B1_UW40,ha-ha,1352.0832074987,2,5,0.7774667689,66.6666666667,66.6666666667,0,33.3333333333,60,36.3636363636,50,25,33.3333333333,0,80,25,57.1428571429,0,50
B1_UW43,jackdaws,2995.7808617398,2,8,0.6719994191,53.3333333333,12.5,0,13.3333333333,66.6666666667,0,50,0,28.5714285714,0,50,18.1818181818,0,35.2941176471,40
B1_UW49,powwow,2636.2731403437,2,6,0.4568278409,20,72.7272727273,0,20,54.5454545455,17.3913043478,42.8571428571,36.3636363636,44.4444444444,44.4444444444,14.2857142857,28.5714285714,66.6666666667,26.6666666667,50
B1_UW51,python,3097.4917088836,2,6,0.0437957272,0,22.2222222222,36.3636363636,0,22.2222222222,42.8571428571,22.2222222222,20,60,36.3636363636,36.3636363636,25,33.3333333333,22.2222222222,60
B1_UW55,annoyed,2618.2728184588,2,7,0.7413993441,47.0588235294,57.1428571429,18.1818181818,20,50,54.5454545455,50,30.7692307692,66.6666666667,20,71.4285714286,0,22.2222222222,30.7692307692,50
B1_UW61,burrows,2141.5943207006,2,7,0.3961562811,0,20,25,25,61.5384615385,22.2222222222,46.1538461538,0,22.2222222222,18.1818181818,33.3333333333,22.2222222222,22.2222222222,28.5714285714,36.3636363636
B1_UW63,chauffeur,1507.7643268063,2,9,0.8000857985,15.3846153846,42.1052631579,0,28.5714285714,47.0588235294,17.3913043478,53.3333333333,23.5294117647,26.6666666667,0,50,18.1818181818,0,0,22.2222222222
B1_UW64,choice,2252.3939381268,2,6,-0.273760636,0,16.6666666667,22.2222222222,22.2222222222,0,22.2222222222,20,25,50,25,18.1818181818,22.2222222222,25,25,20
B1_UW65,chowder,2161.4146759446,2,7,0.6911761046,57.1428571429,54.5454545455,22.2222222222,33.3333333333,52.6315789474,13.3333333333,75,18.1818181818,57.1428571429,22.2222222222,61.5384615385,0,42.8571428571,28.5714285714,14.2857142857
B1_UW72,gouged,1904.3660424139,2,6,0.6590922135,23.5294117647,60,22.2222222222,20,18.1818181818,30.7692307692,40,20,28.5714285714,20,44.4444444444,0,25,22.2222222222,44.4444444444
B1_UW73,goulash,1581.029468314,2,7,0.685617995,47.0588235294,40,0,0,66.6666666667,25,50,25,0,22.2222222222,85.7142857143,22.2222222222,40,30.7692307692,40
B1_UW79,Joseph,1423.3424582919,2,6,0.4655679078,30.7692307692,20,0,20,46.1538461538,20,26.6666666667,50,40,40,28.5714285714,22.2222222222,18.1818181818,14.2857142857,44.4444444444
B1_UW8,bushels,1388.704476349,2,7,0.7674567704,40,80,30.7692307692,20,58.8235294118,0,75,16.6666666667,15.3846153846,15.3846153846,50,0,30.7692307692,0,30.7692307692
B1_UW81,moisten,3109.1155965433,2,7,0.4850142052,21.0526315789,53.3333333333,25,50,58.8235294118,40,61.5384615385,16.6666666667,50,40,42.8571428571,0,15.3846153846,36.3636363636,30.7692307692
B1_UW82,house,1904.3660424139,2,5,0.6411069056,28.5714285714,50,0,33.3333333333,60,33.3333333333,50,33.3333333333,28.5714285714,28.5714285714,44.4444444444,33.3333333333,57.1428571429,0,44.4444444444
B1_UW84,window,3418.3557440052,2,6,0.3703742285,66.6666666667,54.5454545455,0,60,46.1538461538,62.5,83.3333333333,33.3333333333,60,0,33.3333333333,22.2222222222,54.5454545455,22.2222222222,0
B1_UW87,knife,2317.9521011663,2,5,0.5328528322,28.5714285714,33.3333333333,0,0,50,50,66.6666666667,0,25,0,28.5714285714,0,57.1428571429,22.2222222222,25
B1_UW9,cowboys,3187.1114731977,2,7,0.7895024735,46.1538461538,66.6666666667,15.3846153846,46.1538461538,93.3333333333,25,87.5,20,18.1818181818,0,71.4285714286,0,0,54.5454545455,66.6666666667
B1_UW91,wagon,2791.4528155934,2,5,0.5312436718,30.7692307692,57.1428571429,18.1818181818,20,40,26.6666666667,36.3636363636,22.2222222222,50,0,60,28.5714285714,75,37.5,26.6666666667
B1_UW92,shovel,1352.0832074987,2,6,0.7581749586,44.4444444444,60,25,18.1818181818,60,33.3333333333,54.5454545455,25,66.6666666667,22.2222222222,50,22.2222222222,44.4444444444,50,50
B1_UW93,monkey,2508.7357050104,2,6,0.4942608118,22.2222222222,60,36.3636363636,66.6666666667,54.5454545455,30.7692307692,83.3333333333,0,72.7272727273,0,36.3636363636,25,50,20,50
B1_UW95,zipper,2735.0211701682,2,6,0.730554711,15.3846153846,40,0,0,54.5454545455,42.8571428571,76.9230769231,28.5714285714,28.5714285714,36.3636363636,66.6666666667,0,16.6666666667,16.6666666667,76.9230769231
B1_UW96,scissors,2735.0211701682,2,8,0.7810597253,71.4285714286,42.8571428571,0,22.2222222222,87.5,0,46.1538461538,15.3846153846,26.6666666667,0,85.7142857143,20,16.6666666667,42.8571428571,53.3333333333
B1_UW99,yellow,2996.8926744949,2,6,0.698787149,66.6666666667,50,0,44.4444444444,90.9090909091,28.5714285714,54.5454545455,40,57.1428571429,22.2222222222,40,0,40,50,40
B2_C1,Command,2104.8972615652,2,7,0.6660678421,36.3636363636,66.6666666667,25,57.1428571429,85.7142857143,37.5,50,18.1818181818,46.1538461538,22.2222222222,85.7142857143,25,20,33.3333333333,36.3636363636
B2_C13,Paste,2216.205902733,2,5,0.5101308546,50,50,0,28.5714285714,30.7692307692,36.3636363636,25,40,33.3333333333,0,66.6666666667,28.5714285714,57.1428571429,33.3333333333,22.2222222222
B2_C15,Copy,2615.2583505706,2,4,-0.1651189425,0,0,33.3333333333,20,22.2222222222,22.2222222222,50,40,22.2222222222,28.5714285714,25,28.5714285714,0,25,0
B2_C17,Downward,2161.4146759446,2,8,0.8661411378,20,42.8571428571,0,16.6666666667,40,10.5263157895,66.6666666667,26.6666666667,15.3846153846,0,30.7692307692,0,35.2941176471,16.6666666667,50
B2_C6,Escape,2225.6598505305,2,6,0.7074728247,22.2222222222,54.5454545455,28.5714285714,20,36.3636363636,20,46.1538461538,22.2222222222,25,22.2222222222,50,0,36.3636363636,42.8571428571,42.8571428571
B2_C8,Control,1882.1140863805,2,7,0.3245624482,33.3333333333,22.2222222222,0,30.7692307692,46.1538461538,36.3636363636,40,0,30.7692307692,0,26.6666666667,44.4444444444,36.3636363636,36.3636363636,42.8571428571
B2_CW15,are,1538.412493449,2,3,0.7226435112,40,57.1428571429,40,40,66.6666666667,28.5714285714,100,0,80,28.5714285714,100,0,40,0,80
B2_CW34,were,1458.1896310151,2,4,0.6715828833,0,28.5714285714,0,0,33.3333333333,33.3333333333,50,33.3333333333,88.8888888889,0,88.8888888889,0,0,0,57.1428571429
B2_CW40,there,1890.185440638,2,5,0.8530200901,50,66.6666666667,33.3333333333,28.5714285714,90.9090909091,28.5714285714,71.4285714286,90.9090909091,66.6666666667,0,83.3333333333,0,0,25,75
B2_CW41,use,1066.2518464228,2,3,0.7117597098,50,44.4444444444,0,33.3333333333,50,0,33.3333333333,40,33.3333333333,0,57.1428571429,0,33.3333333333,0,0
B2_CW52,other,1584.982327291,2,5,0.5145333291,20,57.1428571429,0,28.5714285714,60,33.3333333333,66.6666666667,22.2222222222,30.7692307692,22.2222222222,72.7272727273,57.1428571429,66.6666666667,20,22.2222222222
B2_CW53,about,1914.7954919749,2,5,0.524165538,44.4444444444,20,33.3333333333,33.3333333333,36.3636363636,28.5714285714,54.5454545455,22.2222222222,44.4444444444,0,44.4444444444,28.5714285714,22.2222222222,40,50
B2_CW55,many,2464.7922627347,2,4,0.7820922109,57.1428571429,66.6666666667,0,54.5454545455,88.8888888889,16,85.7142857143,28.5714285714,100,22.2222222222,75,33.3333333333,33.3333333333,28.5714285714,50
B2_CW58,these,2347.0509155108,2,5,0.7985106078,28.5714285714,28.5714285714,0,33.3333333333,80,33.3333333333,88.8888888889,28.5714285714,33.3333333333,0,75,28.5714285714,28.5714285714,28.5714285714,75
B2_CW66,into,3418.3557440052,2,4,0.6681447818,57.1428571429,40,0,33.3333333333,66.6666666667,22.2222222222,75,66.6666666667,25,40,50,0,75,50,75
B2_CW71,write,2317.9521011663,2,5,0.6900660397,0,44.4444444444,0,50,33.3333333333,0,54.5454545455,25,50,0,54.5454545455,0,40,28.5714285714,28.5714285714
